id,user_id,reference_code,bill_ids,payment_type,payment_method,amount,status,tenant_note,preferred_date,preferred_time,schedule_confirmed,created_at
1587,178,REF-20241005-1847,1847,full,CASH,44990.86,APPROVED,,,,False,2026-05-14 17:37:55.691912+00:00
1588,176,REF-20241010-1775,1775,full,GCASH,47523.69,APPROVED,,,,False,2026-05-14 17:37:55.801488+00:00
1589,206,REF-20241018-2855,2855,full,GCASH,49184.26,APPROVED,,,,False,2026-05-14 17:37:55.910668+00:00
1590,199,REF-20241005-2603,2603,full,GCASH,36233.60,APPROVED,,,,False,2026-05-14 17:37:56.021033+00:00
1591,180,REF-20241010-1919,1919,full,GCASH,33343.02,APPROVED,,,,False,2026-05-14 17:37:56.130727+00:00
1592,193,REF-20241010-2387,2387,full,CASH,66074.47,APPROVED,,,,False,2026-05-14 17:37:56.240185+00:00
1593,204,REF-20241015-2783,2783,full,GCASH,39906.31,APPROVED,,,,False,2026-05-14 17:37:56.349402+00:00
1594,196,REF-20241010-2495,2495,full,CASH,33058.62,APPROVED,,,,False,2026-05-14 17:37:56.459542+00:00
1595,177,REF-20241010-1811,1811,full,GCASH,48179.91,APPROVED,,,,False,2026-05-14 17:37:56.571829+00:00
1596,185,REF-20241010-2099,2099,full,CASH,60195.70,APPROVED,,,,False,2026-05-14 17:37:56.681371+00:00
1597,184,REF-20241015-2063,2063,full,GCASH,59032.57,APPROVED,,,,False,2026-05-14 17:37:56.795688+00:00
1598,192,REF-20241110-2352,2352,full,CASH,33775.12,APPROVED,,,,False,2026-05-14 17:37:56.907772+00:00
1599,173,REF-20241110-1668,1668,full,GCASH,85214.85,APPROVED,,,,False,2026-05-14 17:37:57.017424+00:00
1600,174,REF-20241110-1704,1704,full,GCASH,45907.39,APPROVED,,,,False,2026-05-14 17:37:57.127267+00:00
1601,175,REF-20241115-1740,1740,full,CASH,47338.86,APPROVED,,,,False,2026-05-14 17:37:57.236381+00:00
1602,176,REF-20241110-1776,1776,full,CASH,44762.94,APPROVED,,,,False,2026-05-14 17:37:57.345714+00:00
1603,177,REF-20241110-1812,1812,full,CASH,44912.91,APPROVED,,,,False,2026-05-14 17:37:57.455396+00:00
1604,178,REF-20241105-1848,1848,full,CASH,43410.70,APPROVED,,,,False,2026-05-14 17:37:57.565635+00:00
1605,179,REF-20241110-1884,1884,full,GCASH,77354.72,APPROVED,,,,False,2026-05-14 17:37:57.675111+00:00
1606,180,REF-20241117-1920,1920,full,GCASH,32169.87,APPROVED,,,,False,2026-05-14 17:37:57.785673+00:00
1607,181,REF-20241105-1956,1956,full,CASH,31474.65,APPROVED,,,,False,2026-05-14 17:37:57.899280+00:00
1608,182,REF-20241127-1992,1992,full,GCASH,54536.92,APPROVED,,,,False,2026-05-14 17:37:58.010304+00:00
1609,183,REF-20241229-2028,2028,full,CASH,70679.66,APPROVED,,,,False,2026-05-14 17:37:58.120092+00:00
1610,184,REF-20241115-2064,2064,full,GCASH,57921.31,APPROVED,,,,False,2026-05-14 17:37:58.230030+00:00
1611,185,REF-20241117-2100,2100,full,CASH,58182.70,APPROVED,,,,False,2026-05-14 17:37:58.339295+00:00
1612,186,REF-20241115-2136,2136,full,CASH,65025.55,APPROVED,,,,False,2026-05-14 17:37:58.448420+00:00
1613,187,REF-20241105-2172,2172,full,CASH,77669.25,APPROVED,,,,False,2026-05-14 17:37:58.559323+00:00
1614,188,REF-20241105-2208,2208,full,GCASH,45980.95,APPROVED,,,,False,2026-05-14 17:37:58.668472+00:00
1615,189,REF-20241110-2244,2244,full,CASH,31007.70,APPROVED,,,,False,2026-05-14 17:37:58.778103+00:00
1616,190,REF-20241105-2280,2280,full,GCASH,67145.95,APPROVED,,,,False,2026-05-14 17:37:58.887230+00:00
1617,191,REF-20241119-2316,2316,full,CASH,54699.94,APPROVED,,,,False,2026-05-14 17:37:58.997092+00:00
1618,193,REF-20241110-2388,2388,full,GCASH,64281.97,APPROVED,,,,False,2026-05-14 17:37:59.106311+00:00
1619,194,REF-20241110-2424,2424,full,CASH,54329.82,APPROVED,,,,False,2026-05-14 17:37:59.217700+00:00
1620,195,REF-20241121-2460,2460,full,CASH,69517.46,APPROVED,,,,False,2026-05-14 17:37:59.326611+00:00
1621,196,REF-20241110-2496,2496,full,GCASH,31926.42,APPROVED,,,,False,2026-05-14 17:37:59.441716+00:00
1622,197,REF-20241123-2532,2532,full,CASH,45504.49,APPROVED,,,,False,2026-05-14 17:37:59.551691+00:00
1623,198,REF-20241110-2568,2568,full,GCASH,73768.55,APPROVED,,,,False,2026-05-14 17:37:59.663245+00:00
1624,199,REF-20241105-2604,2604,full,GCASH,35319.05,APPROVED,,,,False,2026-05-14 17:37:59.771984+00:00
1625,200,REF-20241115-2640,2640,full,GCASH,49783.64,APPROVED,,,,False,2026-05-14 17:37:59.883393+00:00
1626,201,REF-20241105-2676,2676,full,CASH,85372.60,APPROVED,,,,False,2026-05-14 17:37:59.992237+00:00
1627,202,REF-20241115-2712,2712,full,GCASH,55891.54,APPROVED,,,,False,2026-05-14 17:38:00.101290+00:00
1628,203,REF-20241115-2748,2748,full,GCASH,41538.95,APPROVED,,,,False,2026-05-14 17:38:00.211411+00:00
1629,204,REF-20241115-2784,2784,full,CASH,38164.33,APPROVED,,,,False,2026-05-14 17:38:00.320603+00:00
1630,205,REF-20241109-2820,2820,full,GCASH,29655.00,APPROVED,,,,False,2026-05-14 17:38:00.435631+00:00
1631,206,REF-20241118-2856,2856,full,CASH,47039.08,APPROVED,,,,False,2026-05-14 17:38:00.547684+00:00
1632,207,REF-20241110-2892,2892,full,CASH,43591.34,APPROVED,,,,False,2026-05-14 17:38:00.657964+00:00
1633,208,REF-20241115-2928,2928,full,CASH,63305.69,APPROVED,,,,False,2026-05-14 17:38:00.769833+00:00
1634,209,REF-20241110-2964,2964,full,CASH,39104.52,APPROVED,,,,False,2026-05-14 17:38:00.879136+00:00
1635,210,REF-20241115-3000,3000,full,CASH,53731.56,APPROVED,,,,False,2026-05-14 17:38:00.988528+00:00
1636,211,REF-20241110-3036,3036,full,CASH,59613.93,APPROVED,,,,False,2026-05-14 17:38:01.098001+00:00
1637,192,REF-20241213-2353,2353,full,GCASH,31896.70,APPROVED,,,,False,2026-05-14 17:38:01.208291+00:00
1638,177,REF-20241210-1813,1813,full,GCASH,43708.35,APPROVED,,,,False,2026-05-14 17:38:01.319509+00:00
1639,208,REF-20241220-2929,2929,full,CASH,60915.89,APPROVED,,,,False,2026-05-14 17:38:01.430597+00:00
1640,200,REF-20241215-2641,2641,full,GCASH,48616.94,APPROVED,,,,False,2026-05-14 17:38:01.540981+00:00
1641,185,REF-20241210-2101,2101,full,CASH,56068.75,APPROVED,,,,False,2026-05-14 17:38:01.650679+00:00
1642,197,REF-20241217-2533,2533,full,CASH,44308.69,APPROVED,,,,False,2026-05-14 17:38:01.762547+00:00
1643,175,REF-20241215-1741,1741,full,CASH,45267.06,APPROVED,,,,False,2026-05-14 17:38:01.872735+00:00
1644,206,REF-20241215-2857,2857,full,GCASH,44759.23,APPROVED,,,,False,2026-05-14 17:38:01.982067+00:00
1645,195,REF-20241215-2461,2461,full,CASH,66170.51,APPROVED,,,,False,2026-05-14 17:38:02.092190+00:00
1646,211,REF-20241210-3037,3037,full,GCASH,57980.70,APPROVED,,,,False,2026-05-14 17:38:02.201588+00:00
1647,199,REF-20241205-2605,2605,full,GCASH,33305.60,APPROVED,,,,False,2026-05-14 17:38:02.314941+00:00
1648,190,REF-20241212-2281,2281,full,CASH,64708.09,APPROVED,,,,False,2026-05-14 17:38:02.423888+00:00
1649,176,REF-20250205-1777,1777,full,CASH,43305.30,APPROVED,,,,False,2026-05-14 17:38:02.534338+00:00
1650,201,REF-20241205-2677,2677,full,CASH,83295.28,APPROVED,,,,False,2026-05-14 17:38:02.645363+00:00
1651,209,REF-20241210-2965,2965,full,CASH,37068.90,APPROVED,,,,False,2026-05-14 17:38:02.756164+00:00
1652,210,REF-20241215-3001,3001,full,GCASH,52237.11,APPROVED,,,,False,2026-05-14 17:38:02.866761+00:00
1653,187,REF-20241210-2173,2173,full,CASH,74380.20,APPROVED,,,,False,2026-05-14 17:38:02.978948+00:00
1654,174,REF-20241210-1705,1705,full,CASH,43842.40,APPROVED,,,,False,2026-05-14 17:38:03.089782+00:00
1655,173,REF-20241210-1669,1669,full,GCASH,82513.95,APPROVED,,,,False,2026-05-14 17:38:03.201585+00:00
1656,182,REF-20241210-1993,1993,full,CASH,53544.10,APPROVED,,,,False,2026-05-14 17:38:03.310999+00:00
1657,203,REF-20241215-2749,2749,full,CASH,39330.50,APPROVED,,,,False,2026-05-14 17:38:03.420971+00:00
1658,186,REF-20241216-2137,2137,full,CASH,63417.55,APPROVED,,,,False,2026-05-14 17:38:03.531559+00:00
1659,198,REF-20241210-2569,2569,full,CASH,70472.60,APPROVED,,,,False,2026-05-14 17:38:03.641692+00:00
1660,204,REF-20241215-2785,2785,full,CASH,36236.38,APPROVED,,,,False,2026-05-14 17:38:03.750870+00:00
1661,184,REF-20241215-2065,2065,full,GCASH,55464.61,APPROVED,,,,False,2026-05-14 17:38:03.862592+00:00
1662,196,REF-20241210-2497,2497,full,CASH,31185.00,APPROVED,,,,False,2026-05-14 17:38:03.974432+00:00
1663,178,REF-20241205-1849,1849,full,GCASH,42740.44,APPROVED,,,,False,2026-05-14 17:38:04.087128+00:00
1664,181,REF-20241205-1957,1957,full,CASH,30270.72,APPROVED,,,,False,2026-05-14 17:38:04.196306+00:00
1665,202,REF-20241210-2713,2713,full,GCASH,54312.55,APPROVED,,,,False,2026-05-14 17:38:04.307805+00:00
1666,180,REF-20241210-1921,1921,full,CASH,31197.15,APPROVED,,,,False,2026-05-14 17:38:04.416767+00:00
1667,189,REF-20241216-2245,2245,full,CASH,28225.35,APPROVED,,,,False,2026-05-14 17:38:04.526026+00:00
1668,183,REF-20241215-2029,2029,full,CASH,67442.06,APPROVED,,,,False,2026-05-14 17:38:04.635661+00:00
1669,191,REF-20241216-2317,2317,full,GCASH,52507.39,APPROVED,,,,False,2026-05-14 17:38:04.745398+00:00
1670,188,REF-20241205-2209,2209,full,CASH,45334.72,APPROVED,,,,False,2026-05-14 17:38:04.854289+00:00
1671,194,REF-20241214-2425,2425,full,GCASH,51342.00,APPROVED,,,,False,2026-05-14 17:38:04.963619+00:00
1672,179,REF-20241214-1885,1885,full,GCASH,73462.70,APPROVED,,,,False,2026-05-14 17:38:05.074171+00:00
1673,193,REF-20241210-2389,2389,full,CASH,61850.50,APPROVED,,,,False,2026-05-14 17:38:05.187015+00:00
1674,207,REF-20241210-2893,2893,full,CASH,41616.50,APPROVED,,,,False,2026-05-14 17:38:05.296144+00:00
1675,205,REF-20241205-2821,2821,full,GCASH,28656.00,APPROVED,,,,False,2026-05-14 17:38:05.409301+00:00
1676,188,REF-20250106-2210,2210,full,GCASH,43503.97,APPROVED,,,,False,2026-05-14 17:38:05.518680+00:00
1677,204,REF-20250115-2786,2786,full,CASH,35353.90,APPROVED,,,,False,2026-05-14 17:38:05.627739+00:00
1678,181,REF-20250105-1958,1958,full,CASH,29417.07,APPROVED,,,,False,2026-05-14 17:38:05.742291+00:00
1679,182,REF-20250110-1994,1994,full,GCASH,51183.73,APPROVED,,,,False,2026-05-14 17:38:05.851777+00:00
1680,201,REF-20250113-2678,2678,full,GCASH,77599.93,APPROVED,,,,False,2026-05-14 17:38:05.962104+00:00
1681,187,REF-20250105-2174,2174,full,GCASH,72007.80,APPROVED,,,,False,2026-05-14 17:38:06.075251+00:00
1682,198,REF-20250110-2570,2570,full,GCASH,67934.45,APPROVED,,,,False,2026-05-14 17:38:06.183880+00:00
1683,203,REF-20250115-2750,2750,full,GCASH,37736.90,APPROVED,,,,False,2026-05-14 17:38:06.292772+00:00
1684,191,REF-20250115-2318,2318,full,GCASH,50910.85,APPROVED,,,,False,2026-05-14 17:38:06.402594+00:00
1685,174,REF-20250110-1706,1706,full,CASH,43603.96,APPROVED,,,,False,2026-05-14 17:38:06.511151+00:00
1686,194,REF-20250110-2426,2426,full,GCASH,50483.58,APPROVED,,,,False,2026-05-14 17:38:06.620850+00:00
1687,185,REF-20250110-2102,2102,full,CASH,53660.50,APPROVED,,,,False,2026-05-14 17:38:06.729595+00:00
1688,173,REF-20250110-1670,1670,full,CASH,79050.75,APPROVED,,,,False,2026-05-14 17:38:06.839801+00:00
1689,175,REF-20250115-1742,1742,full,GCASH,42930.30,APPROVED,,,,False,2026-05-14 17:38:06.949538+00:00
1690,209,REF-20250110-2966,2966,full,GCASH,36400.38,APPROVED,,,,False,2026-05-14 17:38:07.059630+00:00
1691,176,REF-20250115-1778,1778,full,GCASH,41628.96,APPROVED,,,,False,2026-05-14 17:38:07.169384+00:00
1692,199,REF-20250105-2606,2606,full,GCASH,32621.75,APPROVED,,,,False,2026-05-14 17:38:07.278962+00:00
1693,190,REF-20250105-2282,2282,full,CASH,62401.24,APPROVED,,,,False,2026-05-14 17:38:07.388467+00:00
1694,195,REF-20250115-2462,2462,full,GCASH,64251.65,APPROVED,,,,False,2026-05-14 17:38:07.499317+00:00
1695,200,REF-20250115-2642,2642,full,CASH,46740.20,APPROVED,,,,False,2026-05-14 17:38:07.608433+00:00
1696,193,REF-20250110-2390,2390,full,CASH,58924.93,APPROVED,,,,False,2026-05-14 17:38:07.727538+00:00
1697,208,REF-20250115-2930,2930,full,CASH,58712.45,APPROVED,,,,False,2026-05-14 17:38:07.838327+00:00
1698,184,REF-20250115-2066,2066,full,CASH,53156.80,APPROVED,,,,False,2026-05-14 17:38:07.947919+00:00
1699,177,REF-20250110-1814,1814,full,CASH,42396.69,APPROVED,,,,False,2026-05-14 17:38:08.056560+00:00
1700,183,REF-20250115-2030,2030,full,CASH,64847.30,APPROVED,,,,False,2026-05-14 17:38:08.166281+00:00
1701,207,REF-20250110-2894,2894,full,GCASH,40146.11,APPROVED,,,,False,2026-05-14 17:38:08.276896+00:00
1702,189,REF-20250112-2246,2246,full,GCASH,27098.55,APPROVED,,,,False,2026-05-14 17:38:08.387007+00:00
1703,211,REF-20250110-3038,3038,full,CASH,57026.07,APPROVED,,,,False,2026-05-14 17:38:08.501308+00:00
1704,196,REF-20250111-2498,2498,full,CASH,30628.98,APPROVED,,,,False,2026-05-14 17:38:08.610307+00:00
1705,178,REF-20250105-1850,1850,full,GCASH,39434.14,APPROVED,,,,False,2026-05-14 17:38:08.720020+00:00
1706,186,REF-20250119-2138,2138,full,CASH,60253.30,APPROVED,,,,False,2026-05-14 17:38:08.830782+00:00
1707,206,REF-20250122-2858,2858,full,GCASH,44009.95,APPROVED,,,,False,2026-05-14 17:38:08.940700+00:00
1708,179,REF-20250112-1886,1886,full,CASH,71093.48,APPROVED,,,,False,2026-05-14 17:38:09.050792+00:00
1709,202,REF-20250116-2714,2714,full,GCASH,53403.61,APPROVED,,,,False,2026-05-14 17:38:09.160226+00:00
1710,192,REF-20250117-2354,2354,full,CASH,31932.13,APPROVED,,,,False,2026-05-14 17:38:09.269534+00:00
1711,197,REF-20250115-2534,2534,full,CASH,43531.15,APPROVED,,,,False,2026-05-14 17:38:09.379236+00:00
1712,210,REF-20250115-3002,3002,full,GCASH,50278.35,APPROVED,,,,False,2026-05-14 17:38:09.489669+00:00
1713,205,REF-20250105-2822,2822,full,GCASH,27504.45,APPROVED,,,,False,2026-05-14 17:38:09.599717+00:00
1714,180,REF-20250110-1922,1922,full,CASH,29902.23,APPROVED,,,,False,2026-05-14 17:38:09.708366+00:00
1715,202,REF-20250215-2715,2715,full,CASH,50982.91,APPROVED,,,,False,2026-05-14 17:38:09.819283+00:00
1716,208,REF-20250215-2931,2931,full,GCASH,55199.00,APPROVED,,,,False,2026-05-14 17:38:09.929155+00:00
1717,210,REF-20250215-3003,3003,full,CASH,47425.35,APPROVED,,,,False,2026-05-14 17:38:10.038614+00:00
1718,174,REF-20250210-1707,1707,full,CASH,40549.66,APPROVED,,,,False,2026-05-14 17:38:10.148068+00:00
1719,183,REF-20250215-2031,2031,full,CASH,63039.80,APPROVED,,,,False,2026-05-14 17:38:10.257536+00:00
1720,205,REF-20250205-2823,2823,full,CASH,27776.25,APPROVED,,,,False,2026-05-14 17:38:10.369184+00:00
1721,177,REF-20250407-1815,1815,full,CASH,40573.74,APPROVED,,,,False,2026-05-14 17:38:10.480529+00:00
1722,211,REF-20250318-3039,3039,full,GCASH,53684.37,APPROVED,,,,False,2026-05-14 17:38:10.590178+00:00
1723,201,REF-20250205-2679,2679,full,GCASH,76073.86,APPROVED,,,,False,2026-05-14 17:38:10.706917+00:00
1724,207,REF-20250210-2895,2895,full,CASH,38486.21,APPROVED,,,,False,2026-05-14 17:38:10.816466+00:00
1725,204,REF-20250222-2787,2787,full,GCASH,34495.15,APPROVED,,,,False,2026-05-14 17:38:10.927170+00:00
1726,194,REF-20250212-2427,2427,full,CASH,48139.98,APPROVED,,,,False,2026-05-14 17:38:11.038088+00:00
1727,203,REF-20250215-2751,2751,full,GCASH,37335.65,APPROVED,,,,False,2026-05-14 17:38:11.148874+00:00
1728,184,REF-20250215-2067,2067,full,GCASH,50107.00,APPROVED,,,,False,2026-05-14 17:38:11.258486+00:00
1729,189,REF-20250212-2247,2247,full,GCASH,26274.60,APPROVED,,,,False,2026-05-14 17:38:11.369060+00:00
1730,182,REF-20250210-1995,1995,full,CASH,48755.83,APPROVED,,,,False,2026-05-14 17:38:11.478891+00:00
1731,191,REF-20250220-2319,2319,full,GCASH,47313.40,APPROVED,,,,False,2026-05-14 17:38:11.591259+00:00
1732,197,REF-20250222-2535,2535,full,CASH,40851.25,APPROVED,,,,False,2026-05-14 17:38:11.706393+00:00
1733,196,REF-20250408-2499,2499,full,GCASH,28590.93,APPROVED,,,,False,2026-05-14 17:38:11.815743+00:00
1734,198,REF-20250213-2571,2571,full,GCASH,65173.40,APPROVED,,,,False,2026-05-14 17:38:11.925861+00:00
1735,185,REF-20250210-2103,2103,full,CASH,51289.75,APPROVED,,,,False,2026-05-14 17:38:12.038155+00:00
1736,180,REF-20250210-1923,1923,full,GCASH,29137.23,APPROVED,,,,False,2026-05-14 17:38:12.148303+00:00
1737,178,REF-20250205-1851,1851,full,GCASH,38575.33,APPROVED,,,,False,2026-05-14 17:38:12.258875+00:00
1738,187,REF-20250205-2175,2175,full,GCASH,69873.90,APPROVED,,,,False,2026-05-14 17:38:12.369661+00:00
1739,206,REF-20250215-2859,2859,full,CASH,41303.05,APPROVED,,,,False,2026-05-14 17:38:12.483651+00:00
1740,192,REF-20250325-2355,2355,full,GCASH,30173.83,APPROVED,,,,False,2026-05-14 17:38:12.596087+00:00
1741,186,REF-20250215-2139,2139,full,GCASH,57474.85,APPROVED,,,,False,2026-05-14 17:38:12.706899+00:00
1742,179,REF-20250210-1887,1887,full,CASH,68458.43,APPROVED,,,,False,2026-05-14 17:38:12.817201+00:00
1743,175,REF-20250215-1743,1743,full,GCASH,42150.90,APPROVED,,,,False,2026-05-14 17:38:12.927202+00:00
1744,199,REF-20250205-2607,2607,full,CASH,31211.75,APPROVED,,,,False,2026-05-14 17:38:13.036467+00:00
1745,209,REF-20250210-2967,2967,full,GCASH,35319.93,APPROVED,,,,False,2026-05-14 17:38:13.147896+00:00
1746,176,REF-20250210-1779,1779,full,GCASH,39942.36,APPROVED,,,,False,2026-05-14 17:38:13.256890+00:00
1747,200,REF-20250215-2643,2643,full,CASH,44588.45,APPROVED,,,,False,2026-05-14 17:38:13.366467+00:00
1748,190,REF-20250205-2283,2283,full,GCASH,59660.53,APPROVED,,,,False,2026-05-14 17:38:13.476769+00:00
1749,173,REF-20250210-1671,1671,full,CASH,75533.55,APPROVED,,,,False,2026-05-14 17:38:13.585774+00:00
1750,193,REF-20250308-2391,2391,full,CASH,56593.78,APPROVED,,,,False,2026-05-14 17:38:13.695659+00:00
1751,188,REF-20250205-2211,2211,full,GCASH,41362.39,APPROVED,,,,False,2026-05-14 17:38:13.807525+00:00
1752,195,REF-20250215-2463,2463,full,CASH,62045.45,APPROVED,,,,False,2026-05-14 17:38:13.917395+00:00
1753,181,REF-20250207-1959,1959,full,GCASH,28961.04,APPROVED,,,,False,2026-05-14 17:38:14.027050+00:00
1754,202,REF-20250316-2716,2716,full,CASH,47333.02,APPROVED,,,,False,2026-05-14 17:38:14.137443+00:00
1755,210,REF-20250315-3004,3004,full,GCASH,45831.09,APPROVED,,,,False,2026-05-14 17:38:14.247469+00:00
1756,206,REF-20250315-2860,2860,full,CASH,40094.77,APPROVED,,,,False,2026-05-14 17:38:14.357232+00:00
1757,183,REF-20250315-2032,2032,full,GCASH,60823.04,APPROVED,,,,False,2026-05-14 17:38:14.467230+00:00
1758,176,REF-20250317-1780,1780,full,GCASH,38715.12,APPROVED,,,,False,2026-05-14 17:38:14.576819+00:00
1759,205,REF-20250305-2824,2824,full,CASH,26550.90,APPROVED,,,,False,2026-05-14 17:38:14.687221+00:00
1760,190,REF-20250306-2284,2284,full,CASH,57691.57,APPROVED,,,,False,2026-05-14 17:38:14.796706+00:00
1761,201,REF-20250305-2680,2680,full,CASH,73521.79,APPROVED,,,,False,2026-05-14 17:38:14.907880+00:00
1762,187,REF-20250305-2176,2176,full,GCASH,66395.85,APPROVED,,,,False,2026-05-14 17:38:15.016880+00:00
1763,174,REF-20250310-1708,1708,full,GCASH,39929.17,APPROVED,,,,False,2026-05-14 17:38:15.126222+00:00
1764,177,REF-20250310-1816,1816,full,GCASH,38482.23,APPROVED,,,,False,2026-05-14 17:38:15.236555+00:00
1765,192,REF-20250429-2356,2356,full,CASH,28690.51,APPROVED,,,,False,2026-05-14 17:38:15.346178+00:00
1766,180,REF-20250310-1924,1924,full,CASH,27064.26,APPROVED,,,,False,2026-05-14 17:38:15.455314+00:00
1767,207,REF-20250310-2896,2896,full,CASH,36421.82,APPROVED,,,,False,2026-05-14 17:38:15.564194+00:00
1768,188,REF-20250305-2212,2212,full,CASH,39659.56,APPROVED,,,,False,2026-05-14 17:38:15.673665+00:00
1769,179,REF-20250310-1888,1888,full,CASH,65423.66,APPROVED,,,,False,2026-05-14 17:38:15.782655+00:00
1770,194,REF-20250310-2428,2428,full,CASH,46064.31,APPROVED,,,,False,2026-05-14 17:38:15.891884+00:00
1771,173,REF-20250310-1672,1672,full,GCASH,72937.50,APPROVED,,,,False,2026-05-14 17:38:16.001431+00:00
1772,184,REF-20250315-2068,2068,full,CASH,49216.69,APPROVED,,,,False,2026-05-14 17:38:16.112443+00:00
1773,186,REF-20250315-2140,2140,full,CASH,56099.80,APPROVED,,,,False,2026-05-14 17:38:16.222683+00:00
1774,204,REF-20250402-2788,2788,full,GCASH,31882.87,APPROVED,,,,False,2026-05-14 17:38:16.332502+00:00
1775,189,REF-20250315-2248,2248,full,CASH,26188.65,APPROVED,,,,False,2026-05-14 17:38:16.442264+00:00
1776,185,REF-20250313-2104,2104,full,GCASH,50078.95,APPROVED,,,,False,2026-05-14 17:38:16.551857+00:00
1777,209,REF-20250310-2968,2968,full,CASH,32769.96,APPROVED,,,,False,2026-05-14 17:38:16.660834+00:00
1778,203,REF-20250315-2752,2752,full,GCASH,35904.95,APPROVED,,,,False,2026-05-14 17:38:16.770888+00:00
1779,175,REF-20250315-1744,1744,full,GCASH,40509.84,APPROVED,,,,False,2026-05-14 17:38:16.880464+00:00
1780,191,REF-20250315-2320,2320,full,CASH,46446.76,APPROVED,,,,False,2026-05-14 17:38:16.991081+00:00
1781,200,REF-20250315-2644,2644,full,CASH,42749.51,APPROVED,,,,False,2026-05-14 17:38:17.100602+00:00
1782,198,REF-20250310-2572,2572,full,CASH,62597.00,APPROVED,,,,False,2026-05-14 17:38:17.209355+00:00
1783,197,REF-20250315-2536,2536,full,CASH,38730.01,APPROVED,,,,False,2026-05-14 17:38:17.318348+00:00
1784,195,REF-20250317-2464,2464,full,GCASH,59113.64,APPROVED,,,,False,2026-05-14 17:38:17.427335+00:00
1785,196,REF-20250310-2500,2500,full,CASH,26918.91,APPROVED,,,,False,2026-05-14 17:38:17.536055+00:00
1786,199,REF-20250412-2608,2608,full,CASH,30031.70,APPROVED,,,,False,2026-05-14 17:38:17.644767+00:00
1787,211,REF-20250310-3040,3040,full,GCASH,51383.34,APPROVED,,,,False,2026-05-14 17:38:17.753582+00:00
1788,208,REF-20250315-2932,2932,full,GCASH,53862.71,APPROVED,,,,False,2026-05-14 17:38:17.863488+00:00
1789,182,REF-20250310-1996,1996,full,CASH,46435.51,APPROVED,,,,False,2026-05-14 17:38:17.973562+00:00
1790,193,REF-20250310-2392,2392,full,GCASH,54174.91,APPROVED,,,,False,2026-05-14 17:38:18.082674+00:00
1791,178,REF-20250305-1852,1852,full,CASH,36818.77,APPROVED,,,,False,2026-05-14 17:38:18.191743+00:00
1792,181,REF-20250305-1960,1960,full,CASH,27402.06,APPROVED,,,,False,2026-05-14 17:38:18.301444+00:00
1793,184,REF-20250415-2069,2069,full,GCASH,46621.78,APPROVED,,,,False,2026-05-14 17:38:18.410370+00:00
1794,185,REF-20250413-2105,2105,full,GCASH,47297.65,APPROVED,,,,False,2026-05-14 17:38:18.520029+00:00
1795,200,REF-20250415-2645,2645,full,GCASH,40347.62,APPROVED,,,,False,2026-05-14 17:38:18.629262+00:00
1796,173,REF-20250501-1673,1673,full,GCASH,70310.85,APPROVED,,,,False,2026-05-14 17:38:18.737995+00:00
1797,210,REF-20250415-3005,3005,full,CASH,43536.18,APPROVED,,,,False,2026-05-14 17:38:18.848188+00:00
1798,193,REF-20250410-2393,2393,full,CASH,52351.39,APPROVED,,,,False,2026-05-14 17:38:18.958101+00:00
1799,191,REF-20250415-2321,2321,full,CASH,44671.57,APPROVED,,,,False,2026-05-14 17:38:19.067949+00:00
1800,194,REF-20250410-2429,2429,full,GCASH,44342.34,APPROVED,,,,False,2026-05-14 17:38:19.177061+00:00
1801,174,REF-20250417-1709,1709,full,CASH,37698.13,APPROVED,,,,False,2026-05-14 17:38:19.287422+00:00
1802,209,REF-20250410-2969,2969,full,CASH,32503.29,APPROVED,,,,False,2026-05-14 17:38:19.396764+00:00
1803,175,REF-20250417-1745,1745,full,CASH,39638.28,APPROVED,,,,False,2026-05-14 17:38:19.505744+00:00
1804,190,REF-20250410-2285,2285,full,CASH,54908.62,APPROVED,,,,False,2026-05-14 17:38:19.615186+00:00
1805,195,REF-20250415-2465,2465,full,GCASH,56315.03,APPROVED,,,,False,2026-05-14 17:38:19.725704+00:00
1806,208,REF-20250423-2933,2933,full,GCASH,51077.87,APPROVED,,,,False,2026-05-14 17:38:19.835644+00:00
1807,176,REF-20250411-1781,1781,full,GCASH,38097.18,APPROVED,,,,False,2026-05-14 17:38:19.945427+00:00
1808,207,REF-20250410-2897,2897,full,CASH,35102.18,APPROVED,,,,False,2026-05-14 17:38:20.055310+00:00
1809,177,REF-20250413-1817,1817,full,CASH,37787.97,APPROVED,,,,False,2026-05-14 17:38:20.164342+00:00
1810,189,REF-20250410-2249,2249,full,CASH,25398.00,APPROVED,,,,False,2026-05-14 17:38:20.273508+00:00
1811,196,REF-20250410-2501,2501,full,GCASH,26022.69,APPROVED,,,,False,2026-05-14 17:38:20.383974+00:00
1812,178,REF-20250406-1853,1853,full,CASH,34430.02,APPROVED,,,,False,2026-05-14 17:38:20.493128+00:00
1813,206,REF-20250415-2861,2861,full,GCASH,38787.94,APPROVED,,,,False,2026-05-14 17:38:20.602898+00:00
1814,179,REF-20250410-1889,1889,full,CASH,61931.24,APPROVED,,,,False,2026-05-14 17:38:20.712135+00:00
1815,188,REF-20250405-2213,2213,full,GCASH,37868.86,APPROVED,,,,False,2026-05-14 17:38:20.822329+00:00
1816,205,REF-20250405-2825,2825,full,GCASH,25078.95,APPROVED,,,,False,2026-05-14 17:38:20.932323+00:00
