id,lease_id,reading_month,previous_reading,current_reading,consumption,rate_used,computed_amount,is_first_reading,read_by_id
2449,180,2023-12-01,309.01,373.91,64.90,45.00,2920.50,False,5
2413,179,2023-12-01,376.07,430.81,54.74,45.00,2463.30,False,5
2377,178,2023-12-01,292.06,363.60,71.54,45.00,3219.30,False,5
2341,177,2023-12-01,308.69,376.40,67.71,45.00,3046.95,False,5
2305,176,2023-12-01,329.95,375.41,45.46,45.00,2045.70,False,5
2269,175,2023-12-01,413.64,457.84,44.20,45.00,1989.00,False,5
2233,174,2023-12-01,330.99,396.17,65.18,45.00,2933.10,False,5
2197,173,2023-12-01,417.45,459.28,41.83,45.00,1882.35,False,5
2161,172,2023-12-01,390.93,446.84,55.91,45.00,2515.95,False,5
2125,171,2023-12-01,351.93,436.93,85.00,45.00,3825.00,False,5
2089,170,2023-12-01,328.70,389.65,60.95,45.00,2742.75,False,5
2053,169,2023-12-01,400.35,451.12,50.77,45.00,2284.65,False,5
2017,168,2023-12-01,391.13,433.31,42.18,45.00,1898.10,False,5
1981,167,2023-12-01,275.65,318.00,42.35,45.00,1905.75,False,5
1945,166,2023-12-01,346.63,409.81,63.18,45.00,2843.10,False,5
1909,165,2023-12-01,334.74,390.17,55.43,45.00,2494.35,False,5
1873,164,2023-12-01,384.81,440.38,55.57,45.00,2500.65,False,5
1837,163,2023-12-01,381.26,416.59,35.33,45.00,1589.85,False,5
1801,162,2023-12-01,376.40,420.93,44.53,45.00,2003.85,False,5
1765,161,2023-12-01,320.65,375.01,54.36,45.00,2446.20,False,5
1729,160,2023-12-01,352.14,420.10,67.96,45.00,3058.20,False,5
1693,159,2023-12-01,322.82,381.68,58.86,45.00,2648.70,False,5
1657,158,2023-12-01,363.58,420.52,56.94,45.00,2562.30,False,5
1621,157,2023-12-01,382.33,426.18,43.85,45.00,1973.25,False,5
1585,156,2023-12-01,392.58,448.81,56.23,45.00,2530.35,False,5
1549,155,2023-12-01,383.52,421.25,37.73,45.00,1697.85,False,5
1513,154,2023-12-01,362.96,397.95,34.99,45.00,1574.55,False,5
1477,153,2023-12-01,381.02,423.61,42.59,45.00,1916.55,False,5
1441,152,2023-12-01,357.01,404.91,47.90,45.00,2155.50,False,5
1405,151,2023-12-01,420.10,455.84,35.74,45.00,1608.30,False,5
1369,150,2023-12-01,327.35,381.13,53.78,45.00,2420.10,False,5
1333,149,2023-12-01,325.85,385.27,59.42,45.00,2673.90,False,5
1297,148,2023-12-01,331.82,380.51,48.69,45.00,2191.05,False,5
1261,147,2023-12-01,393.36,446.72,53.36,45.00,2401.20,False,5
1225,146,2023-12-01,400.35,447.31,46.96,45.00,2113.20,False,5
1189,145,2023-12-01,310.76,367.51,56.75,45.00,2553.75,False,5
2556,183,2023-11-01,306.21,375.95,69.74,45.00,3138.30,False,5
2520,182,2023-11-01,330.87,402.85,71.98,45.00,3239.10,False,5
2484,181,2023-11-01,281.62,346.81,65.19,45.00,2933.55,False,5
2448,180,2023-11-01,260.29,309.01,48.72,45.00,2192.40,False,5
2412,179,2023-11-01,309.64,376.07,66.43,45.00,2989.35,False,5
2376,178,2023-11-01,251.63,292.06,40.43,45.00,1819.35,False,5
2340,177,2023-11-01,275.40,308.69,33.29,45.00,1498.05,False,5
2304,176,2023-11-01,273.27,329.95,56.68,45.00,2550.60,False,5
2268,175,2023-11-01,350.54,413.64,63.10,45.00,2839.50,False,5
2232,174,2023-11-01,291.20,330.99,39.79,45.00,1790.55,False,5
2196,173,2023-11-01,356.91,417.45,60.54,45.00,2724.30,False,5
2160,172,2023-11-01,331.48,390.93,59.45,45.00,2675.25,False,5
2124,171,2023-11-01,301.96,351.93,49.97,45.00,2248.65,False,5
2088,170,2023-11-01,292.17,328.70,36.53,45.00,1643.85,False,5
2052,169,2023-11-01,342.67,400.35,57.68,45.00,2595.60,False,5
2016,168,2023-11-01,343.97,391.13,47.16,45.00,2122.20,False,5
1980,167,2023-11-01,227.19,275.65,48.46,45.00,2180.70,False,5
1944,166,2023-11-01,289.63,346.63,57.00,45.00,2565.00,False,5
1908,165,2023-11-01,282.48,334.74,52.26,45.00,2351.70,False,5
1872,164,2023-11-01,322.70,384.81,62.11,45.00,2794.95,False,5
1836,163,2023-11-01,342.83,381.26,38.43,45.00,1729.35,False,5
1800,162,2023-11-01,327.72,376.40,48.68,45.00,2190.60,False,5
1764,161,2023-11-01,289.80,320.65,30.85,45.00,1388.25,False,5
1728,160,2023-11-01,289.99,352.14,62.15,45.00,2796.75,False,5
1692,159,2023-11-01,286.31,322.82,36.51,45.00,1642.95,False,5
1656,158,2023-11-01,306.57,363.58,57.01,45.00,2565.45,False,5
1620,157,2023-11-01,322.75,382.33,59.58,45.00,2681.10,False,5
1584,156,2023-11-01,335.81,392.58,56.77,45.00,2554.65,False,5
1548,155,2023-11-01,331.32,383.52,52.20,45.00,2349.00,False,5
1512,154,2023-11-01,305.49,362.96,57.47,45.00,2586.15,False,5
1476,153,2023-11-01,335.81,381.02,45.21,45.00,2034.45,False,5
1440,152,2023-11-01,317.11,357.01,39.90,45.00,1795.50,False,5
1404,151,2023-11-01,362.55,420.10,57.55,45.00,2589.75,False,5
1368,150,2023-11-01,276.26,327.35,51.09,45.00,2299.05,False,5
1332,149,2023-11-01,272.27,325.85,53.58,45.00,2411.10,False,5
1296,148,2023-11-01,298.39,331.82,33.43,45.00,1504.35,False,5
1260,147,2023-11-01,344.77,393.36,48.59,45.00,2186.55,False,5
1224,146,2023-11-01,336.83,400.35,63.52,45.00,2858.40,False,5
1188,145,2023-11-01,261.21,310.76,49.55,45.00,2229.75,False,5
2555,183,2023-10-01,272.64,306.21,33.57,45.00,1510.65,False,5
2519,182,2023-10-01,277.99,330.87,52.88,45.00,2379.60,False,5
2483,181,2023-10-01,217.66,281.62,63.96,45.00,2878.20,False,5
2447,180,2023-10-01,211.71,260.29,48.58,45.00,2186.10,False,5
2411,179,2023-10-01,265.08,309.64,44.56,45.00,2005.20,False,5
2375,178,2023-10-01,196.00,251.63,55.63,45.00,2503.35,False,5
2339,177,2023-10-01,230.42,275.40,44.98,45.00,2024.10,False,5
2303,176,2023-10-01,243.27,273.27,30.00,45.00,1350.00,False,5
2267,175,2023-10-01,279.88,350.54,70.66,45.00,3179.70,False,5
2231,174,2023-10-01,246.00,291.20,45.20,45.00,2034.00,False,5
2195,173,2023-10-01,291.70,356.91,65.21,45.00,2934.45,False,5
2159,172,2023-10-01,267.68,331.48,63.80,45.00,2871.00,False,5
2123,171,2023-10-01,258.54,301.96,43.42,45.00,1953.90,False,5
2087,170,2023-10-01,242.08,292.17,50.09,45.00,2254.05,False,5
2051,169,2023-10-01,281.42,342.67,61.25,45.00,2756.25,False,5
2015,168,2023-10-01,274.98,343.97,68.99,45.00,3104.55,False,5
1979,167,2023-10-01,179.39,227.19,47.80,45.00,2151.00,False,5
1943,166,2023-10-01,243.09,289.63,46.54,45.00,2094.30,False,5
1907,165,2023-10-01,224.15,282.48,58.33,45.00,2624.85,False,5
1871,164,2023-10-01,275.40,322.70,47.30,45.00,2128.50,False,5
1835,163,2023-10-01,284.14,342.83,58.69,45.00,2641.05,False,5
1799,162,2023-10-01,276.38,327.72,51.34,45.00,2310.30,False,5
1763,161,2023-10-01,226.38,289.80,63.42,45.00,2853.90,False,5
1727,160,2023-10-01,233.07,289.99,56.92,45.00,2561.40,False,5
1691,159,2023-10-01,233.08,286.31,53.23,45.00,2395.35,False,5
1655,158,2023-10-01,262.00,306.57,44.57,45.00,2005.65,False,5
1619,157,2023-10-01,266.08,322.75,56.67,45.00,2550.15,False,5
1583,156,2023-10-01,295.26,335.81,40.55,45.00,1824.75,False,5
1547,155,2023-10-01,257.80,331.32,73.52,45.00,3308.40,False,5
1511,154,2023-10-01,265.61,305.49,39.88,45.00,1794.60,False,5
1475,153,2023-10-01,272.69,335.81,63.12,45.00,2840.40,False,5
1439,152,2023-10-01,249.94,317.11,67.17,45.00,3022.65,False,5
1403,151,2023-10-01,311.29,362.55,51.26,45.00,2306.70,False,5
1367,150,2023-10-01,226.78,276.26,49.48,45.00,2226.60,False,5
1331,149,2023-10-01,233.28,272.27,38.99,45.00,1754.55,False,5
1295,148,2023-10-01,233.68,298.39,64.71,45.00,2911.95,False,5
1259,147,2023-10-01,304.68,344.77,40.09,45.00,1804.05,False,5
1223,146,2023-10-01,306.83,336.83,30.00,45.00,1350.00,False,5
1187,145,2023-10-01,205.68,261.21,55.53,45.00,2498.85,False,5
2554,183,2023-09-01,227.18,272.64,45.46,45.00,2045.70,False,5
2518,182,2023-09-01,218.90,277.99,59.09,45.00,2659.05,False,5
2482,181,2023-09-01,180.82,217.66,36.84,45.00,1657.80,False,5
2446,180,2023-09-01,178.36,211.71,33.35,45.00,1500.75,False,5
2410,179,2023-09-01,207.26,265.08,57.82,45.00,2601.90,False,5
2374,178,2023-09-01,164.12,196.00,31.88,45.00,1434.60,False,5
2338,177,2023-09-01,180.72,230.42,49.70,45.00,2236.50,False,5
2302,176,2023-09-01,206.12,243.27,37.15,45.00,1671.75,False,5
2266,175,2023-09-01,228.54,279.88,51.34,45.00,2310.30,False,5
2230,174,2023-09-01,172.12,246.00,73.88,45.00,3324.60,False,5
2194,173,2023-09-01,257.24,291.70,34.46,45.00,1550.70,False,5
2158,172,2023-09-01,196.39,267.68,71.29,45.00,3208.05,False,5
2122,171,2023-09-01,200.90,258.54,57.64,45.00,2593.80,False,5
2086,170,2023-09-01,190.17,242.08,51.91,45.00,2335.95,False,5
2050,169,2023-09-01,222.08,281.42,59.34,45.00,2670.30,False,5
2014,168,2023-09-01,218.58,274.98,56.40,45.00,2538.00,False,5
1978,167,2023-09-01,149.39,179.39,30.00,45.00,1350.00,False,5
1942,166,2023-09-01,187.72,243.09,55.37,45.00,2491.65,False,5
1906,165,2023-09-01,177.47,224.15,46.68,45.00,2100.60,False,5
1870,164,2023-09-01,222.83,275.40,52.57,45.00,2365.65,False,5
1834,163,2023-09-01,229.74,284.14,54.40,45.00,2448.00,False,5
1798,162,2023-09-01,217.35,276.38,59.03,45.00,2656.35,False,5
1762,161,2023-09-01,177.81,226.38,48.57,45.00,2185.65,False,5
1726,160,2023-09-01,186.84,233.07,46.23,45.00,2080.35,False,5
1690,159,2023-09-01,193.40,233.08,39.68,45.00,1785.60,False,5
1654,158,2023-09-01,208.75,262.00,53.25,45.00,2396.25,False,5
1618,157,2023-09-01,218.99,266.08,47.09,45.00,2119.05,False,5
1582,156,2023-09-01,250.68,295.26,44.58,45.00,2006.10,False,5
1546,155,2023-09-01,196.93,257.80,60.87,45.00,2739.15,False,5
1510,154,2023-09-01,221.38,265.61,44.23,45.00,1990.35,False,5
1474,153,2023-09-01,231.14,272.69,41.55,45.00,1869.75,False,5
1438,152,2023-09-01,195.40,249.94,54.54,45.00,2454.30,False,5
1402,151,2023-09-01,263.24,311.29,48.05,45.00,2162.25,False,5
1366,150,2023-09-01,196.78,226.78,30.00,45.00,1350.00,False,5
1330,149,2023-09-01,182.38,233.28,50.90,45.00,2290.50,False,5
1294,148,2023-09-01,188.14,233.68,45.54,45.00,2049.30,False,5
1258,147,2023-09-01,235.26,304.68,69.42,45.00,3123.90,False,5
1222,146,2023-09-01,244.05,306.83,62.78,45.00,2825.10,False,5
1186,145,2023-09-01,171.26,205.68,34.42,45.00,1548.90,False,5
2553,183,2023-08-01,169.41,227.18,57.77,45.00,2599.65,False,5
2517,182,2023-08-01,181.50,218.90,37.40,45.00,1683.00,False,5
2481,181,2023-08-01,128.83,180.82,51.99,45.00,2339.55,False,5
2445,180,2023-08-01,137.42,178.36,40.94,45.00,1842.30,False,5
2409,179,2023-08-01,162.59,207.26,44.67,45.00,2010.15,False,5
2373,178,2023-08-01,108.59,164.12,55.53,45.00,2498.85,False,5
2337,177,2023-08-01,149.45,180.72,31.27,45.00,1407.15,False,5
2301,176,2023-08-01,154.15,206.12,51.97,45.00,2338.65,False,5
2265,175,2023-08-01,170.75,228.54,57.79,45.00,2600.55,False,5
2229,174,2023-08-01,137.52,172.12,34.60,45.00,1557.00,False,5
2193,173,2023-08-01,199.70,257.24,57.54,45.00,2589.30,False,5
2157,172,2023-08-01,145.98,196.39,50.41,45.00,2268.45,False,5
2121,171,2023-08-01,160.66,200.90,40.24,45.00,1810.80,False,5
2085,170,2023-08-01,160.17,190.17,30.00,45.00,1350.00,False,5
2049,169,2023-08-01,174.26,222.08,47.82,45.00,2151.90,False,5
2013,168,2023-08-01,153.00,218.58,65.58,45.00,2951.10,False,5
1977,167,2023-08-01,108.26,149.39,41.13,45.00,1850.85,False,5
1941,166,2023-08-01,137.64,187.72,50.08,45.00,2253.60,False,5
1905,165,2023-08-01,132.04,177.47,45.43,45.00,2044.35,False,5
1869,164,2023-08-01,170.53,222.83,52.30,45.00,2353.50,False,5
1833,163,2023-08-01,175.76,229.74,53.98,45.00,2429.10,False,5
1797,162,2023-08-01,165.62,217.35,51.73,45.00,2327.85,False,5
1761,161,2023-08-01,139.49,177.81,38.32,45.00,1724.40,False,5
1725,160,2023-08-01,135.75,186.84,51.09,45.00,2299.05,False,5
1689,159,2023-08-01,139.77,193.40,53.63,45.00,2413.35,False,5
1653,158,2023-08-01,154.25,208.75,54.50,45.00,2452.50,False,5
1617,157,2023-08-01,169.03,218.99,49.96,45.00,2248.20,False,5
1581,156,2023-08-01,196.67,250.68,54.01,45.00,2430.45,False,5
1545,155,2023-08-01,147.59,196.93,49.34,45.00,2220.30,False,5
1509,154,2023-08-01,185.29,221.38,36.09,45.00,1624.05,False,5
1473,153,2023-08-01,174.01,231.14,57.13,45.00,2570.85,False,5
1437,152,2023-08-01,130.09,195.40,65.31,45.00,2938.95,False,5
1401,151,2023-08-01,192.19,263.24,71.05,45.00,3197.25,False,5
1365,150,2023-08-01,155.31,196.78,41.47,45.00,1866.15,False,5
1329,149,2023-08-01,130.99,182.38,51.39,45.00,2312.55,False,5
1293,148,2023-08-01,158.14,188.14,30.00,45.00,1350.00,False,5
1257,147,2023-08-01,183.62,235.26,51.64,45.00,2323.80,False,5
1221,146,2023-08-01,186.54,244.05,57.51,45.00,2587.95,False,5
1185,145,2023-08-01,110.88,171.26,60.38,45.00,2717.10,False,5
2552,183,2023-07-01,109.49,169.41,59.92,45.00,2696.40,False,5
2516,182,2023-07-01,116.48,181.50,65.02,45.00,2925.90,False,5
2480,181,2023-07-01,96.33,128.83,32.50,45.00,1462.50,False,5
2444,180,2023-07-01,97.08,137.42,40.34,45.00,1815.30,False,5
2408,179,2023-07-01,118.81,162.59,43.78,45.00,1970.10,False,5
2372,178,2023-07-01,78.59,108.59,30.00,45.00,1350.00,False,5
2336,177,2023-07-01,103.11,149.45,46.34,45.00,2085.30,False,5
2300,176,2023-07-01,91.91,154.15,62.24,45.00,2800.80,False,5
2264,175,2023-07-01,101.29,170.75,69.46,45.00,3125.70,False,5
2228,174,2023-07-01,70.39,137.52,67.13,45.00,3020.85,False,5
2192,173,2023-07-01,130.98,199.70,68.72,45.00,3092.40,False,5
2156,172,2023-07-01,104.61,145.98,41.37,45.00,1861.65,False,5
2120,171,2023-07-01,120.58,160.66,40.08,45.00,1803.60,False,5
2084,170,2023-07-01,101.56,160.17,58.61,45.00,2637.45,False,5
2048,169,2023-07-01,122.54,174.26,51.72,45.00,2327.40,False,5
2012,168,2023-07-01,102.13,153.00,50.87,45.00,2289.15,False,5
1976,167,2023-07-01,78.26,108.26,30.00,45.00,1350.00,False,5
1940,166,2023-07-01,79.84,137.64,57.80,45.00,2601.00,False,5
1904,165,2023-07-01,82.50,132.04,49.54,45.00,2229.30,False,5
1868,164,2023-07-01,114.27,170.53,56.26,45.00,2531.70,False,5
1832,163,2023-07-01,100.22,175.76,75.54,45.00,3399.30,False,5
1796,162,2023-07-01,107.19,165.62,58.43,45.00,2629.35,False,5
1760,161,2023-07-01,99.98,139.49,39.51,45.00,1777.95,False,5
1724,160,2023-07-01,86.10,135.75,49.65,45.00,2234.25,False,5
1688,159,2023-07-01,96.45,139.77,43.32,45.00,1949.40,False,5
1652,158,2023-07-01,105.08,154.25,49.17,45.00,2212.65,False,5
1616,157,2023-07-01,115.30,169.03,53.73,45.00,2417.85,False,5
1580,156,2023-07-01,119.41,196.67,77.26,45.00,3476.70,False,5
1544,155,2023-07-01,103.36,147.59,44.23,45.00,1990.35,False,5
1508,154,2023-07-01,121.51,185.29,63.78,45.00,2870.10,False,5
1472,153,2023-07-01,109.89,174.01,64.12,45.00,2885.40,False,5
1436,152,2023-07-01,94.92,130.09,35.17,45.00,1582.65,False,5
1400,151,2023-07-01,137.20,192.19,54.99,45.00,2474.55,False,5
1364,150,2023-07-01,101.18,155.31,54.13,45.00,2435.85,False,5
1328,149,2023-07-01,91.62,130.99,39.37,45.00,1771.65,False,5
1292,148,2023-07-01,112.91,158.14,45.23,45.00,2035.35,False,5
1256,147,2023-07-01,120.88,183.62,62.74,45.00,2823.30,False,5
1220,146,2023-07-01,125.98,186.54,60.56,45.00,2725.20,False,5
1184,145,2023-07-01,80.88,110.88,30.00,45.00,1350.00,False,5
2551,183,2023-06-01,61.55,109.49,47.94,45.00,2157.30,False,5
2515,182,2023-06-01,66.07,116.48,50.41,45.00,2268.45,False,5
2479,181,2023-06-01,55.09,96.33,41.24,45.00,1855.80,False,5
2443,180,2023-06-01,52.41,97.08,44.67,45.00,2010.15,False,5
2407,179,2023-06-01,72.65,118.81,46.16,45.00,2077.20,False,5
2371,178,2023-06-01,37.67,78.59,40.92,45.00,1841.40,False,5
2335,177,2023-06-01,50.25,103.11,52.86,45.00,2378.70,False,5
2299,176,2023-06-01,60.12,91.91,31.79,45.00,1430.55,False,5
2263,175,2023-06-01,60.25,101.29,41.04,45.00,1846.80,False,5
2227,174,2023-06-01,30.00,70.39,40.39,45.00,1817.55,False,5
2191,173,2023-06-01,61.99,130.98,68.99,45.00,3104.55,False,5
2155,172,2023-06-01,52.86,104.61,51.75,45.00,2328.75,False,5
2119,171,2023-06-01,58.46,120.58,62.12,45.00,2795.40,False,5
2083,170,2023-06-01,38.78,101.56,62.78,45.00,2825.10,False,5
2047,169,2023-06-01,63.57,122.54,58.97,45.00,2653.65,False,5
2011,168,2023-06-01,47.49,102.13,54.64,45.00,2458.80,False,5
1975,167,2023-06-01,41.06,78.26,37.20,45.00,1674.00,False,5
1939,166,2023-06-01,30.00,79.84,49.84,45.00,2242.80,False,5
1903,165,2023-06-01,35.53,82.50,46.97,45.00,2113.65,False,5
1867,164,2023-06-01,62.59,114.27,51.68,45.00,2325.60,False,5
1831,163,2023-06-01,57.01,100.22,43.21,45.00,1944.45,False,5
1795,162,2023-06-01,46.32,107.19,60.87,45.00,2739.15,False,5
1759,161,2023-06-01,47.82,99.98,52.16,45.00,2347.20,False,5
1723,160,2023-06-01,30.00,86.10,56.10,45.00,2524.50,False,5
1687,159,2023-06-01,50.13,96.45,46.32,45.00,2084.40,False,5
1651,158,2023-06-01,57.15,105.08,47.93,45.00,2156.85,False,5
1615,157,2023-06-01,48.16,115.30,67.14,45.00,3021.30,False,5
1579,156,2023-06-01,73.19,119.41,46.22,45.00,2079.90,False,5
1543,155,2023-06-01,39.51,103.36,63.85,45.00,2873.25,False,5
1507,154,2023-06-01,64.13,121.51,57.38,45.00,2582.10,False,5
1471,153,2023-06-01,53.48,109.89,56.41,45.00,2538.45,False,5
1435,152,2023-06-01,48.39,94.92,46.53,45.00,2093.85,False,5
1399,151,2023-06-01,62.92,137.20,74.28,45.00,3342.60,False,5
1363,150,2023-06-01,44.35,101.18,56.83,45.00,2557.35,False,5
1327,149,2023-06-01,41.50,91.62,50.12,45.00,2255.40,False,5
1291,148,2023-06-01,59.47,112.91,53.44,45.00,2404.80,False,5
1255,147,2023-06-01,56.86,120.88,64.02,45.00,2880.90,False,5
1219,146,2023-06-01,69.39,125.98,56.59,45.00,2546.55,False,5
1183,145,2023-06-01,38.48,80.88,42.40,45.00,1908.00,False,5
2550,183,2023-05-01,0.00,61.55,0.00,45.00,0.00,True,5
2514,182,2023-05-01,0.00,66.07,0.00,45.00,0.00,True,5
2478,181,2023-05-01,0.00,55.09,0.00,45.00,0.00,True,5
2442,180,2023-05-01,0.00,52.41,0.00,45.00,0.00,True,5
2406,179,2023-05-01,0.00,72.65,0.00,45.00,0.00,True,5
2370,178,2023-05-01,0.00,37.67,0.00,45.00,0.00,True,5
2334,177,2023-05-01,0.00,50.25,0.00,45.00,0.00,True,5
2298,176,2023-05-01,0.00,60.12,0.00,45.00,0.00,True,5
2262,175,2023-05-01,0.00,60.25,0.00,45.00,0.00,True,5
2226,174,2023-05-01,0.00,30.00,0.00,45.00,0.00,True,5
2190,173,2023-05-01,0.00,61.99,0.00,45.00,0.00,True,5
2154,172,2023-05-01,0.00,52.86,0.00,45.00,0.00,True,5
2118,171,2023-05-01,0.00,58.46,0.00,45.00,0.00,True,5
2082,170,2023-05-01,0.00,38.78,0.00,45.00,0.00,True,5
2046,169,2023-05-01,0.00,63.57,0.00,45.00,0.00,True,5
2010,168,2023-05-01,0.00,47.49,0.00,45.00,0.00,True,5
1974,167,2023-05-01,0.00,41.06,0.00,45.00,0.00,True,5
1938,166,2023-05-01,0.00,30.00,0.00,45.00,0.00,True,5
1902,165,2023-05-01,0.00,35.53,0.00,45.00,0.00,True,5
1866,164,2023-05-01,0.00,62.59,0.00,45.00,0.00,True,5
1830,163,2023-05-01,0.00,57.01,0.00,45.00,0.00,True,5
1794,162,2023-05-01,0.00,46.32,0.00,45.00,0.00,True,5
1758,161,2023-05-01,0.00,47.82,0.00,45.00,0.00,True,5
1722,160,2023-05-01,0.00,30.00,0.00,45.00,0.00,True,5
1686,159,2023-05-01,0.00,50.13,0.00,45.00,0.00,True,5
1650,158,2023-05-01,0.00,57.15,0.00,45.00,0.00,True,5
1614,157,2023-05-01,0.00,48.16,0.00,45.00,0.00,True,5
1578,156,2023-05-01,0.00,73.19,0.00,45.00,0.00,True,5
1542,155,2023-05-01,0.00,39.51,0.00,45.00,0.00,True,5
1506,154,2023-05-01,0.00,64.13,0.00,45.00,0.00,True,5
1470,153,2023-05-01,0.00,53.48,0.00,45.00,0.00,True,5
1434,152,2023-05-01,0.00,48.39,0.00,45.00,0.00,True,5
1398,151,2023-05-01,0.00,62.92,0.00,45.00,0.00,True,5
1362,150,2023-05-01,0.00,44.35,0.00,45.00,0.00,True,5
1326,149,2023-05-01,0.00,41.50,0.00,45.00,0.00,True,5
1290,148,2023-05-01,0.00,59.47,0.00,45.00,0.00,True,5
1254,147,2023-05-01,0.00,56.86,0.00,45.00,0.00,True,5
1218,146,2023-05-01,0.00,69.39,0.00,45.00,0.00,True,5
1182,145,2023-05-01,0.00,38.48,0.00,45.00,0.00,True,5
